# source: Mustafa Insel, 1990 PhD thesis, Figure 359
# source_location: printed page 358; PDF page 368
# source-only two-pass trace; no michell output used in extraction or reconciliation
figure,source_printed_page,source_pdf_page,separation_over_length,model,hull,line_style,relative_position_pass_a,relative_position_pass_b,fn_anchor,fn,tau,fn_digitization_uncertainty,tau_digitization_uncertainty,pass_count,adjudication,fn_a,tau_a,fn_b,tau_b,fn_pass_difference,tau_pass_difference,pass_a_x_px,pass_a_y_px,pass_b_x_px,pass_b_y_px
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.750,0.7500001,0.9352008,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7499999,0.9345820,0.7500002,0.9358195,0.0000002,0.0012375,1884.111,1107.980,1883.667,1107.101
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.755,0.7549999,0.9335637,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7550001,0.9346234,0.7549998,0.9325039,0.0000002,0.0021195,1894.489,1107.959,1894.033,1108.780
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.760,0.7600001,0.9291494,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7600002,0.9294065,0.7600000,0.9288922,0.0000002,0.0005144,1904.867,1110.605,1904.400,1110.609
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.765,0.7650000,0.9380302,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7649998,0.9462125,0.7650002,0.9298479,0.0000004,0.0163646,1915.244,1102.081,1914.767,1110.125
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.770,0.7699999,0.9301685,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7699999,0.9291877,0.7699998,0.9311493,0.0000001,0.0019616,1925.622,1110.716,1925.133,1109.466
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.775,0.7750000,0.9255239,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7750000,0.9267173,0.7750000,0.9243306,0.0000000,0.0023867,1936.000,1111.969,1935.500,1112.919
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.780,0.7800001,0.9172416,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7800001,0.9171629,0.7800002,0.9173203,0.0000001,0.0001574,1946.378,1116.815,1945.867,1116.469
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.785,0.7850000,0.9093488,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7850002,0.9094657,0.7849998,0.9092318,0.0000004,0.0002339,1956.756,1120.719,1956.233,1120.565
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.790,0.7899999,0.8980564,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7899998,0.8943040,0.7900000,0.9018088,0.0000002,0.0075048,1967.133,1128.409,1966.600,1124.324
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.795,0.7950001,0.8840524,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.7949999,0.8822102,0.7950002,0.8858945,0.0000002,0.0036844,1977.511,1134.543,1976.967,1132.383
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.800,0.7999999,0.8758560,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8000001,0.8750572,0.7999998,0.8766548,0.0000002,0.0015976,1987.889,1138.171,1987.333,1137.062
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.805,0.8050001,0.9070963,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8050002,0.9073738,0.8050000,0.9068187,0.0000002,0.0005551,1998.267,1121.780,1997.700,1121.787
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.810,0.8100000,0.8781578,0.0030000,0.0283766,2,two-pass source-only match; ordinate averaged,0.8099998,0.8497812,0.8100002,0.9065344,0.0000004,0.0567532,2008.644,1150.991,2008.067,1121.931
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.815,0.8149999,0.9052406,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8149999,0.9054554,0.8149998,0.9050257,0.0000001,0.0004298,2019.022,1122.753,2018.433,1122.695
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.820,0.8200000,0.9052850,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8200000,0.9054850,0.8200000,0.9050849,0.0000000,0.0004001,2029.400,1122.738,2028.800,1122.665
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.825,0.8250001,0.9056628,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8250001,0.9059030,0.8250002,0.9054226,0.0000001,0.0004804,2039.778,1122.526,2039.167,1122.494
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.830,0.8300000,0.9059173,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8300002,0.9061909,0.8299998,0.9056438,0.0000004,0.0005471,2050.156,1122.380,2049.533,1122.382
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.835,0.8349999,0.9051478,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8349998,0.9054180,0.8350000,0.9048776,0.0000002,0.0005404,2060.533,1122.772,2059.900,1122.770
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.840,0.8400001,0.9057278,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8399999,0.9061632,0.8400002,0.9052923,0.0000002,0.0008710,2070.911,1122.394,2070.267,1122.560
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.845,0.8449999,0.9064809,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8450001,0.9064038,0.8449998,0.9065581,0.0000002,0.0001543,2081.289,1122.272,2080.633,1121.919
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.850,0.8500001,0.9080385,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8500002,0.9082729,0.8500000,0.9078041,0.0000002,0.0004688,2091.667,1121.324,2091.000,1121.288
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.855,0.8550000,0.9096308,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8549998,0.9098975,0.8550002,0.9093641,0.0000004,0.0005333,2102.044,1120.500,2101.367,1120.498
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.860,0.8599999,0.9093803,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8599999,0.9095268,0.8599998,0.9092338,0.0000001,0.0002930,2112.422,1120.688,2111.733,1120.564
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.865,0.8650000,0.9102714,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8650000,0.9100986,0.8650000,0.9104443,0.0000000,0.0003457,2122.800,1120.398,2122.100,1119.951
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.870,0.8700001,0.9138859,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8700001,0.9141522,0.8700002,0.9136197,0.0000001,0.0005325,2133.178,1118.342,2132.467,1118.343
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.875,0.8750000,0.9116750,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8750002,0.9119381,0.8749998,0.9114119,0.0000004,0.0005262,2143.556,1119.465,2142.833,1119.461
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.880,0.8799999,0.9122529,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8799998,0.9128569,0.8800000,0.9116489,0.0000002,0.0012080,2153.933,1118.999,2153.200,1119.341
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.885,0.8850001,0.9138604,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8849999,0.9139531,0.8850002,0.9137678,0.0000002,0.0001853,2164.311,1118.443,2163.567,1118.268
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.890,0.8899999,0.9162645,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8900001,0.9166719,0.8899998,0.9158570,0.0000002,0.0008149,2174.689,1117.064,2173.933,1117.210
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.895,0.8950001,0.9196841,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8950002,0.9199448,0.8950000,0.9194234,0.0000002,0.0005214,2185.067,1115.404,2184.300,1115.404
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.900,0.9000000,0.9241924,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.8999998,0.9248620,0.9000002,0.9235229,0.0000004,0.0013391,2195.444,1112.910,2194.667,1113.328
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.905,0.9049999,0.9258343,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9049999,0.9263249,0.9049998,0.9253436,0.0000001,0.0009813,2205.822,1112.168,2205.033,1112.406
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.910,0.9100000,0.9265579,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9100000,0.9264826,0.9100000,0.9266331,0.0000000,0.0001504,2216.200,1112.088,2215.400,1111.753
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.915,0.9150001,0.9302948,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9150001,0.9305047,0.9150002,0.9300849,0.0000001,0.0004198,2226.578,1110.048,2225.767,1110.005
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.920,0.9200000,0.9365328,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9200002,0.9369519,0.9199998,0.9361137,0.0000004,0.0008381,2236.956,1106.778,2236.133,1106.952
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.925,0.9249999,0.9401550,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9249998,0.9413111,0.9250000,0.9389988,0.0000002,0.0023123,2247.333,1104.567,2246.500,1105.491
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.930,0.9300001,0.9442241,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9299999,0.9448048,0.9300002,0.9436434,0.0000002,0.0011614,2257.711,1102.795,2256.867,1103.139
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.935,0.9349999,0.9476114,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9350001,0.9477425,0.9349998,0.9474803,0.0000002,0.0002623,2268.089,1101.305,2267.233,1101.196
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.940,0.9400001,0.9549978,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9400002,0.9552287,0.9400000,0.9547670,0.0000002,0.0004617,2278.467,1097.508,2277.600,1097.506
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.945,0.9450000,0.9593997,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9449998,0.9599842,0.9450002,0.9588152,0.0000004,0.0011691,2288.844,1095.096,2287.967,1095.456
359,358,368,0.2,C5,"round-bilge hull, L/B 11",dotted,lowest initial RBH branch; lowest broad-hump shoulder; only curve with high-Fn upturn,bottom RBH line through the broad hump; separated shallow trough and upturn at high Fn,0.950,0.9499999,0.9632661,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged,0.9499999,0.9613111,0.9499998,0.9652212,0.0000001,0.0039100,2299.222,1094.423,2298.333,1092.212
