# source: Mustafa Insel, 1990 PhD thesis, Figures 347--350
# source_location: printed pages 352--353; PDF pages 362--363
# principal-hump window only; source-only two-pass trace
figure,source_printed_page,source_pdf_page,separation_over_length,model,hull,line_style,relative_position_pass_a,relative_position_pass_b,fn_anchor,fn_a,tau_a,fn_b,tau_b,fn_pass_difference,tau_pass_difference,pass_a_x_px,pass_a_y_px,pass_b_x_px,pass_b_y_px,fn,tau,fn_digitization_uncertainty,tau_digitization_uncertainty,pass_count,adjudication
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.370,0.3700000,0.9200357,0.3700000,0.9266985,0.0000000,0.0066628,1479.300,3788.000,1480.100,3783.000,0.3700000,0.9233671,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.375,0.3749998,0.8629652,0.3749999,0.8704008,0.0000001,0.0074356,1493.194,3826.397,1493.972,3820.787,0.3749999,0.8666830,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.380,0.3800000,0.9363853,0.3799998,0.9117998,0.0000002,0.0245855,1507.089,3777.000,1507.844,3793.000,0.3799999,0.9240925,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.385,0.3849999,0.9720571,0.3850001,0.9415971,0.0000002,0.0304599,1520.983,3753.000,1521.717,3773.000,0.3850000,0.9568271,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.390,0.3900001,1.0170719,0.3900000,1.0154544,0.0000000,0.0016175,1534.878,3722.714,1535.589,3723.427,0.3900001,1.0162632,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.395,0.3949999,1.0155306,0.3950000,1.0148927,0.0000000,0.0006379,1548.772,3723.751,1549.461,3723.804,0.3949999,1.0152117,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.400,0.4000001,1.0805589,0.3999999,1.0697259,0.0000002,0.0108330,1562.667,3680.000,1563.333,3687.000,0.4000000,1.0751424,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.405,0.4050000,1.1366082,0.4050002,1.0607867,0.0000002,0.0758216,1576.561,3642.290,1577.206,3693.000,0.4050001,1.0986974,0.0030000,0.0379108,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.410,0.4100002,1.1355529,0.4100001,1.1337902,0.0000001,0.0017627,1590.456,3643.000,1591.078,3644.000,0.4100001,1.1346716,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.415,0.4150000,1.1519025,0.4150000,1.1043534,0.0000000,0.0475491,1604.350,3632.000,1604.950,3663.758,0.4150000,1.1281279,0.0030000,0.0237746,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.420,0.4199998,1.1756837,0.4199999,1.1292774,0.0000001,0.0464063,1618.244,3616.000,1618.822,3647.029,0.4199999,1.1524806,0.0030000,0.0232031,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.425,0.4250000,1.2240146,0.4249998,1.2243057,0.0000002,0.0002912,1632.139,3583.483,1632.694,3583.246,0.4249999,1.2241601,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.430,0.4299999,1.2287143,0.4300001,1.2292178,0.0000002,0.0005035,1646.033,3580.321,1646.567,3579.949,0.4300000,1.2289661,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.435,0.4350001,1.2365815,0.4350000,1.2358865,0.0000000,0.0006950,1659.928,3575.028,1660.439,3575.473,0.4350001,1.2362340,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.440,0.4399999,1.2387277,0.4400000,1.2385697,0.0000000,0.0001580,1673.822,3573.584,1674.311,3573.672,0.4399999,1.2386487,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.445,0.4450001,1.2203790,0.4449999,1.2450223,0.0000002,0.0246433,1687.717,3585.929,1688.183,3569.341,0.4450000,1.2327007,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.450,0.4500000,1.2478285,0.4500002,1.2465510,0.0000002,0.0012775,1701.611,3567.461,1702.056,3568.315,0.4500001,1.2471897,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.455,0.4550002,1.2466082,0.4550001,1.2462500,0.0000001,0.0003582,1715.506,3568.282,1715.928,3568.517,0.4550001,1.2464291,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.460,0.4600000,1.2478582,0.4600000,1.2471126,0.0000000,0.0007456,1729.400,3567.441,1729.800,3567.938,0.4600000,1.2474854,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.465,0.4649998,1.2423484,0.4649999,1.2427279,0.0000001,0.0003796,1743.294,3571.148,1743.672,3570.881,0.4649999,1.2425382,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.470,0.4700000,1.2343847,0.4699998,1.2330557,0.0000002,0.0013289,1757.189,3576.506,1757.544,3577.373,0.4699999,1.2337202,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.475,0.4749999,1.2218728,0.4750001,1.2224032,0.0000002,0.0005304,1771.083,3584.924,1771.417,3584.523,0.4750000,1.2221380,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.480,0.4800001,1.2119025,0.4800000,1.2125030,0.0000000,0.0006005,1784.978,3591.632,1785.289,3591.168,0.4800001,1.2122027,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.485,0.4849999,1.2021225,0.4850000,1.2019234,0.0000000,0.0001991,1798.872,3598.212,1799.161,3598.269,0.4849999,1.2020229,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.490,0.4900001,1.2510479,0.4899999,1.1895396,0.0000002,0.0615082,1812.767,3565.295,1813.033,3606.581,0.4900000,1.2202937,0.0030000,0.0307541,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.495,0.4950000,1.2514625,0.4950002,1.1768385,0.0000002,0.0746240,1826.661,3565.016,1826.906,3615.106,0.4950001,1.2141505,0.0030000,0.0373120,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.500,0.5000002,1.2519560,0.5000001,1.1721305,0.0000001,0.0798255,1840.556,3564.684,1840.778,3618.266,0.5000001,1.2120433,0.0030000,0.0399127,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.510,0.5099998,1.2039239,0.5099999,1.1565763,0.0000001,0.0473476,1868.344,3597.000,1868.522,3628.706,0.5099999,1.1802501,0.0030000,0.0236738,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.515,0.5150000,1.1964923,0.5149998,1.1517849,0.0000002,0.0447074,1882.239,3602.000,1882.394,3631.922,0.5149999,1.1741386,0.0030000,0.0223537,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.520,0.5199999,1.1510761,0.5200001,1.1488558,0.0000002,0.0022203,1896.133,3632.556,1896.267,3633.888,0.5200000,1.1499659,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.525,0.5250001,1.1483457,0.5250000,1.1479976,0.0000000,0.0003481,1910.028,3634.393,1910.139,3634.464,0.5250001,1.1481717,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.530,0.5299999,1.1474168,0.5300000,1.1472169,0.0000000,0.0001998,1923.922,3635.018,1924.011,3634.988,0.5299999,1.1473168,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.535,0.5350001,1.1461697,0.5349999,1.1442670,0.0000002,0.0019028,1937.817,3635.857,1937.883,3636.968,0.5350000,1.1452184,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.540,0.5400000,1.1401100,0.5400002,1.1399926,0.0000002,0.0001174,1951.711,3639.934,1951.756,3639.837,0.5400001,1.1400513,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.545,0.5450002,1.1443341,0.5450001,1.1440569,0.0000001,0.0002772,1965.606,3637.092,1965.628,3637.109,0.5450001,1.1441955,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C4,"round-bilge hull, L/B 9",dash-dot,middle NPL shoulder,middle NPL shoulder,0.550,0.5500000,1.1440413,0.5500000,1.1436830,0.0000000,0.0003584,1979.500,3637.289,1979.500,3637.360,0.5500000,1.1438621,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.350,0.3499999,1.0047146,0.3500000,1.0037932,0.0000000,0.0009214,1423.722,3731.028,1424.611,3731.254,0.3499999,1.0042539,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.355,0.3550001,1.0094159,0.3549999,1.0079455,0.0000002,0.0014704,1437.617,3727.865,1438.483,3728.467,0.3550000,1.0086807,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.360,0.3600000,1.0172280,0.3600002,1.0153039,0.0000002,0.0019241,1451.511,3722.609,1452.356,3723.528,0.3600001,1.0162660,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.365,0.3650002,0.9601665,0.3650001,0.9624553,0.0000001,0.0022888,1465.406,3761.000,1466.228,3759.000,0.3650001,0.9613109,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.370,0.3700000,0.9393579,0.3700000,0.9460667,0.0000000,0.0067088,1479.300,3775.000,1480.100,3770.000,0.3700000,0.9427123,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.375,0.3749998,0.9200357,0.3749999,0.9296782,0.0000001,0.0096425,1493.194,3788.000,1493.972,3781.000,0.3749999,0.9248569,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.380,0.3800000,0.9557075,0.3799998,0.9624553,0.0000002,0.0067478,1507.089,3764.000,1507.844,3759.000,0.3799999,0.9590814,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.385,0.3849999,0.9913793,0.3850001,0.9937426,0.0000002,0.0023632,1520.983,3740.000,1521.717,3738.000,0.3850000,0.9925609,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.390,0.3900001,1.0170719,0.3900000,1.0154544,0.0000000,0.0016175,1534.878,3722.714,1535.589,3723.427,0.3900001,1.0162632,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.395,0.3949999,1.0642093,0.3950000,1.0578069,0.0000000,0.0064024,1548.772,3691.000,1549.461,3695.000,0.3949999,1.0610081,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.400,0.4000001,1.0998811,0.3999999,1.0905840,0.0000002,0.0092971,1562.667,3667.000,1563.333,3673.000,0.4000000,1.0952326,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.405,0.4050000,1.1368698,0.4050002,1.1366031,0.0000002,0.0002667,1576.561,3642.114,1577.206,3642.112,0.4050001,1.1367364,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.410,0.4100002,1.1385256,0.4100001,1.1337902,0.0000001,0.0047353,1590.456,3641.000,1591.078,3644.000,0.4100001,1.1361579,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.415,0.4150000,1.1593341,0.4150000,1.1174017,0.0000000,0.0419325,1604.350,3627.000,1604.950,3655.000,0.4150000,1.1383679,0.0030000,0.0209662,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.425,0.4250000,1.2240146,0.4249998,1.2243057,0.0000002,0.0002912,1632.139,3583.483,1632.694,3583.246,0.4249999,1.2241601,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.430,0.4299999,1.2287143,0.4300001,1.2292178,0.0000002,0.0005035,1646.033,3580.321,1646.567,3579.949,0.4300000,1.2289661,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.435,0.4350001,1.2365815,0.4350000,1.2358865,0.0000000,0.0006950,1659.928,3575.028,1660.439,3575.473,0.4350001,1.2362340,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.440,0.4399999,1.2387277,0.4400000,1.2385697,0.0000000,0.0001580,1673.822,3573.584,1674.311,3573.672,0.4399999,1.2386487,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.445,0.4450001,1.2203790,0.4449999,1.2450223,0.0000002,0.0246433,1687.717,3585.929,1688.183,3569.341,0.4450000,1.2327007,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.450,0.4500000,1.2478285,0.4500002,1.2465510,0.0000002,0.0012775,1701.611,3567.461,1702.056,3568.315,0.4500001,1.2471897,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.455,0.4550002,1.2466082,0.4550001,1.2462500,0.0000001,0.0003582,1715.506,3568.282,1715.928,3568.517,0.4550001,1.2464291,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.460,0.4600000,1.2478582,0.4600000,1.2471126,0.0000000,0.0007456,1729.400,3567.441,1729.800,3567.938,0.4600000,1.2474854,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.465,0.4649998,1.2423484,0.4649999,1.2427279,0.0000001,0.0003796,1743.294,3571.148,1743.672,3570.881,0.4649999,1.2425382,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.470,0.4700000,1.2343847,0.4699998,1.2330557,0.0000002,0.0013289,1757.189,3576.506,1757.544,3577.373,0.4699999,1.2337202,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.475,0.4749999,1.2246685,0.4750001,1.2224032,0.0000002,0.0022654,1771.083,3583.043,1771.417,3584.523,0.4750000,1.2235359,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.480,0.4800001,1.2180485,0.4800000,1.2132867,0.0000000,0.0047618,1784.978,3587.497,1785.289,3590.642,0.4800001,1.2156676,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.485,0.4849999,1.2517405,0.4850000,1.2042491,0.0000000,0.0474914,1798.872,3564.829,1799.161,3596.708,0.4849999,1.2279948,0.0030000,0.0237457,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.490,0.4900001,1.2510479,0.4899999,1.2512068,0.0000002,0.0001589,1812.767,3565.295,1813.033,3565.190,0.4900000,1.2511273,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.495,0.4950000,1.2514625,0.4950002,1.2515137,0.0000002,0.0000512,1826.661,3565.016,1826.906,3564.984,0.4950001,1.2514881,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.500,0.5000002,1.2521671,0.5000001,1.2521931,0.0000001,0.0000260,1840.556,3564.542,1840.778,3564.528,0.5000001,1.2521801,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
350,353,363,0.5,C5,"round-bilge hull, L/B 11",dotted,smooth NPL crest below C2,smooth lower crest,0.505,0.5050000,1.2503627,0.5050000,1.2504902,0.0000000,0.0001275,1854.450,3565.756,1854.650,3565.671,0.5050000,1.2504264,0.0030000,0.0200000,2,two-pass source-only match; ordinate averaged
